Year,Weight grams,Length mm,Nesting area,days_alive,Initial_Mass g,interval_days,Initial_length mm,NDVI,Mean_Temp C,Rain cm
2019,91.0,78.0,Cerro Fatal 1,12.0,91.0,11.0,76.0,5196.267049,27.57886905,9.428571429
2019,117.0,81.0,Cerro Fatal 1,22.0,91.0,10.0,78.0,5196.267049,27.57886905,9.428571429
2019,130.0,83.0,Cerro Fatal 1,36.0,117.0,14.0,81.0,4763.622445,28.37096774,1.05
2019,129.0,84.0,Cerro Fatal 1,47.0,130.0,11.0,83.0,4763.622445,28.37096774,1.05
2019,136.0,86.0,Cerro Fatal 1,62.0,129.0,15.0,84.0,4630.610938,28.1840796,9.652173913
2019,136.0,88.0,Cerro Fatal 1,76.0,136.0,14.0,86.0,4630.610938,28.1840796,9.652173913
2019,170.0,94.0,Cerro Fatal 1,119.0,150.0,15.0,93.0,4274.787695,24.08016878,0.5
2019,164.0,94.0,Cerro Fatal 1,131.0,170.0,12.0,94.0,4274.787695,24.08016878,0.5
2019,165.0,94.0,Cerro Fatal 1,149.0,164.0,18.0,94.0,4225.973698,22.04905914,8.684210526
2019,145.0,94.0,Cerro Fatal 1,167.0,165.0,18.0,94.0,4225.973698,22.04905914,8.684210526
2019,119.0,95.0,Cerro Fatal 1,187.0,145.0,20.0,94.0,4173.347144,21.39717742,0.782608696
2019,174.0,95.0,Cerro Fatal 1,210.0,119.0,23.0,95.0,3637.453064,21.36627907,1.178571429
2019,167.0,96.0,Cerro Fatal 1,223.0,174.0,13.0,95.0,3637.453064,21.36627907,1.178571429
2019,141.0,97.0,Cerro Fatal 1,272.0,163.0,20.0,97.0,4380.851709,22.77888889,0.321428571
2019,134.0,97.0,Cerro Fatal 1,285.0,141.0,13.0,97.0,4380.851709,22.77888889,0.321428571
2019,153.0,97.0,Cerro Fatal 1,300.0,134.0,15.0,97.0,5749.721159,23.87634409,0.444444444
2019,150.0,97.0,Cerro Fatal 1,313.0,153.0,13.0,97.0,5749.721159,23.87634409,0.444444444
2020,157.0,98.0,Cerro Fatal 1,334.0,150.0,21.0,97.0,4194.466146,25.91061828,3.677419355
2020,186.0,98.0,Cerro Fatal 1,351.0,157.0,17.0,98.0,4194.466146,25.91061828,3.677419355
2020,184.0,98.0,Cerro Fatal 1,364.0,186.0,13.0,98.0,5676.143099,27.76818182,1.0
2020,188.0,99.0,Cerro Fatal 1,378.0,184.0,14.0,98.0,5676.143099,27.76818182,1.0
2020,281.0,112.0,Cerro Fatal 1,523.0,238.0,26.0,110.0,4113.325326,20.95911215,0.535714286
2020,274.0,113.0,Cerro Fatal 1,551.0,281.0,28.0,112.0,4078.134391,20.41532258,1.0
2020,271.0,113.0,Cerro Fatal 1,582.0,274.0,31.0,113.0,3876.990202,20.60555556,0.2
2020,251.0,113.0,Cerro Fatal 1,609.0,271.0,27.0,113.0,3735.203654,21.10291595,0.1
2020,265.0,114.0,Cerro Fatal 1,638.0,251.0,29.0,113.0,3759.916943,21.90625,0.2
2020,265.0,114.0,Cerro Fatal 1,665.0,265.0,27.0,114.0,3909.403833,23.29233871,0.583333333
2021,222.0,114.0,Cerro Fatal 1,701.0,265.0,36.0,114.0,4481.528312,25.56787634,1.666666667
2021,280.0,115.0,Cerro Fatal 1,728.0,222.0,27.0,114.0,5428.576367,26.38467262,31.4
2021,360.0,123.0,Cerro Fatal 1,764.0,280.0,36.0,115.0,5333.038387,26.23924731,8.1
2021,444.0,124.0,Cerro Fatal 1,799.0,360.0,35.0,123.0,5755.918083,25.73680556,0.5
2021,410.0,124.0,Cerro Fatal 1,824.0,444.0,25.0,124.0,6137.25,24.78461538,1.0
2021,426.0,135.0,Cerro Fatal 1,852.0,410.0,28.0,124.0,5552.9125,23.5375,1.0
2021,450.0,137.0,Cerro Fatal 1,880.0,426.0,28.0,135.0,4849.426693,22.82258065,1.5
2021,434.0,137.0,Cerro Fatal 1,916.0,450.0,36.0,137.0,4539.589583,22.31877729,0.615384615
2019,84.0,76.0,Cerro Fatal 1,12.0,81.0,11.0,74.0,5196.267049,27.57886905,9.428571429
2019,107.0,79.0,Cerro Fatal 1,22.0,84.0,10.0,76.0,5196.267049,27.57886905,9.428571429
2019,114.0,79.0,Cerro Fatal 1,36.0,107.0,14.0,79.0,4763.622445,28.37096774,1.05
2019,107.0,80.0,Cerro Fatal 1,47.0,114.0,11.0,79.0,4763.622445,28.37096774,1.05
2019,117.0,80.0,Cerro Fatal 1,62.0,107.0,15.0,80.0,4630.610938,28.1840796,9.652173913
2019,116.0,82.0,Cerro Fatal 1,76.0,117.0,14.0,80.0,4630.610938,28.1840796,9.652173913
2019,116.0,85.0,Cerro Fatal 1,119.0,122.0,15.0,85.0,4274.787695,24.08016878,0.5
2019,119.0,85.0,Cerro Fatal 1,131.0,116.0,12.0,85.0,4274.787695,24.08016878,0.5
2019,124.0,85.0,Cerro Fatal 1,149.0,119.0,18.0,85.0,4225.973698,22.04905914,8.684210526
2019,126.0,85.0,Cerro Fatal 1,166.0,124.0,17.0,85.0,4225.973698,22.04905914,8.684210526
2019,123.0,85.0,Cerro Fatal 1,187.0,126.0,21.0,85.0,4173.347144,21.39717742,0.782608696
2019,116.0,85.0,Cerro Fatal 1,210.0,123.0,23.0,85.0,3637.453064,21.36627907,1.178571429
2019,114.0,85.0,Cerro Fatal 1,223.0,116.0,13.0,85.0,3637.453064,21.36627907,1.178571429
2019,119.0,85.0,Cerro Fatal 1,272.0,122.0,20.0,85.0,4380.851709,22.77888889,0.321428571
2019,109.0,85.0,Cerro Fatal 1,285.0,119.0,13.0,85.0,4380.851709,22.77888889,0.321428571
2019,112.0,85.0,Cerro Fatal 1,300.0,109.0,15.0,85.0,5749.721159,23.87634409,0.444444444
2019,107.0,85.0,Cerro Fatal 1,313.0,112.0,13.0,85.0,5749.721159,23.87634409,0.444444444
2020,118.0,85.0,Cerro Fatal 1,334.0,107.0,21.0,85.0,4194.466146,25.91061828,3.677419355
2020,136.0,86.0,Cerro Fatal 1,351.0,118.0,17.0,85.0,4194.466146,25.91061828,3.677419355
2020,140.0,86.0,Cerro Fatal 1,364.0,136.0,13.0,86.0,5676.143099,27.76818182,1.0
2020,150.0,88.0,Cerro Fatal 1,378.0,140.0,14.0,86.0,5676.143099,27.76818182,1.0
2020,229.0,103.0,Cerro Fatal 1,523.0,209.0,26.0,102.0,4113.325326,20.95911215,0.535714286
2020,231.0,104.0,Cerro Fatal 1,551.0,229.0,28.0,103.0,4078.134391,20.41532258,1.0
2020,215.0,105.0,Cerro Fatal 1,582.0,231.0,31.0,104.0,3876.990202,20.60555556,0.2
2020,204.0,105.0,Cerro Fatal 1,609.0,215.0,27.0,105.0,3735.203654,21.10291595,0.1
2020,225.0,105.0,Cerro Fatal 1,638.0,204.0,29.0,105.0,3759.916943,21.90625,0.2
2020,222.0,105.0,Cerro Fatal 1,665.0,225.0,27.0,105.0,3909.403833,23.29233871,0.583333333
2019,92.0,77.0,Cerro Fatal 1,12.0,88.0,11.0,75.0,5196.267049,27.57886905,9.428571429
2019,111.0,79.0,Cerro Fatal 1,22.0,92.0,10.0,77.0,5196.267049,27.57886905,9.428571429
2019,130.0,81.0,Cerro Fatal 1,36.0,111.0,14.0,79.0,4763.622445,28.37096774,1.05
2019,134.0,82.0,Cerro Fatal 1,47.0,130.0,11.0,81.0,4763.622445,28.37096774,1.05
2019,135.0,83.0,Cerro Fatal 1,62.0,134.0,15.0,82.0,4630.610938,28.1840796,9.652173913
2019,124.0,86.0,Cerro Fatal 1,76.0,135.0,14.0,83.0,4630.610938,28.1840796,9.652173913
2019,170.0,90.0,Cerro Fatal 1,119.0,151.0,15.0,89.0,4274.787695,24.08016878,0.5
2019,166.0,90.0,Cerro Fatal 1,131.0,170.0,12.0,90.0,4274.787695,24.08016878,0.5
2019,163.0,91.0,Cerro Fatal 1,149.0,166.0,18.0,90.0,4225.973698,22.04905914,8.684210526
2019,166.0,92.0,Cerro Fatal 1,166.0,163.0,17.0,91.0,4225.973698,22.04905914,8.684210526
2019,168.0,92.0,Cerro Fatal 1,187.0,166.0,21.0,92.0,4173.347144,21.39717742,0.782608696
2019,169.0,93.0,Cerro Fatal 1,210.0,168.0,23.0,92.0,3637.453064,21.36627907,1.178571429
2019,148.0,93.0,Cerro Fatal 1,223.0,169.0,13.0,93.0,3637.453064,21.36627907,1.178571429
2019,164.0,93.0,Cerro Fatal 1,272.0,164.0,20.0,93.0,4380.851709,22.77888889,0.321428571
2019,165.0,93.0,Cerro Fatal 1,313.0,160.0,13.0,93.0,5749.721159,23.87634409,0.444444444
2020,162.0,93.0,Cerro Fatal 1,334.0,165.0,21.0,93.0,4194.466146,25.91061828,3.677419355
2020,185.0,94.0,Cerro Fatal 1,351.0,162.0,17.0,93.0,4194.466146,25.91061828,3.677419355
2020,189.0,94.0,Cerro Fatal 1,364.0,185.0,13.0,94.0,5676.143099,27.76818182,1.0
2020,205.0,96.0,Cerro Fatal 1,378.0,189.0,14.0,94.0,5676.143099,27.76818182,1.0
2020,285.0,111.0,Cerro Fatal 1,523.0,271.0,26.0,110.0,4113.325326,20.95911215,0.535714286
2020,295.0,112.0,Cerro Fatal 1,551.0,285.0,28.0,111.0,4078.134391,20.41532258,1.0
2020,287.0,112.0,Cerro Fatal 1,582.0,295.0,31.0,112.0,3876.990202,20.60555556,0.2
2020,271.0,112.0,Cerro Fatal 1,609.0,287.0,27.0,112.0,3735.203654,21.10291595,0.1
2020,271.0,112.0,Cerro Fatal 1,638.0,271.0,29.0,112.0,3759.916943,21.90625,0.2
2020,275.0,112.0,Cerro Fatal 1,665.0,271.0,27.0,112.0,3909.403833,23.29233871,0.583333333
2021,234.0,112.0,Cerro Fatal 1,701.0,275.0,36.0,112.0,4481.528312,25.56787634,1.666666667
2021,297.0,114.0,Cerro Fatal 1,728.0,234.0,27.0,112.0,5428.576367,26.38467262,31.4
2021,397.0,123.0,Cerro Fatal 1,764.0,297.0,36.0,114.0,5333.038387,26.23924731,8.1
2021,444.0,125.0,Cerro Fatal 1,799.0,397.0,35.0,123.0,5755.918083,25.73680556,0.5
2021,464.0,125.0,Cerro Fatal 1,824.0,444.0,25.0,125.0,6137.25,24.78461538,1.0
2021,504.0,133.0,Cerro Fatal 1,852.0,464.0,28.0,125.0,5552.9125,23.5375,1.0
2021,469.0,135.0,Cerro Fatal 1,880.0,504.0,28.0,133.0,4849.426693,22.82258065,1.5
2021,544.0,137.0,Cerro Fatal 1,916.0,469.0,36.0,135.0,4539.589583,22.31877729,0.615384615
2016,52.2,67.0,Cerro Fatal 1,28.0,57.8,27.0,67.0,6011.189263,29.87825279,4.9
2019,92.0,78.0,Cerro Fatal 1,12.0,87.0,11.0,76.0,5196.267049,27.57886905,9.428571429
2019,94.0,81.0,Cerro Fatal 1,22.0,92.0,10.0,78.0,5196.267049,27.57886905,9.428571429
2019,123.0,82.0,Cerro Fatal 1,36.0,94.0,14.0,81.0,4763.622445,28.37096774,1.05
2019,124.0,82.0,Cerro Fatal 1,47.0,123.0,11.0,82.0,4763.622445,28.37096774,1.05
2019,128.0,84.0,Cerro Fatal 1,62.0,124.0,15.0,82.0,4630.610938,28.1840796,9.652173913
2019,139.0,86.0,Cerro Fatal 1,76.0,128.0,14.0,84.0,4630.610938,28.1840796,9.652173913
2019,179.0,94.0,Cerro Fatal 1,119.0,157.0,15.0,93.0,4274.787695,24.08016878,0.5
2019,168.0,94.0,Cerro Fatal 1,131.0,179.0,12.0,94.0,4274.787695,24.08016878,0.5
2019,179.0,95.0,Cerro Fatal 1,149.0,168.0,18.0,94.0,4225.973698,22.04905914,8.684210526
2019,177.0,95.0,Cerro Fatal 1,167.0,179.0,18.0,95.0,4225.973698,22.04905914,8.684210526
2019,177.0,97.0,Cerro Fatal 1,223.0,184.0,13.0,96.0,3637.453064,21.36627907,1.178571429
2019,177.0,97.0,Cerro Fatal 1,272.0,177.0,20.0,97.0,4380.851709,22.77888889,0.321428571
2019,178.0,97.0,Cerro Fatal 1,285.0,177.0,13.0,97.0,4380.851709,22.77888889,0.321428571
2019,176.0,97.0,Cerro Fatal 1,300.0,178.0,15.0,97.0,5749.721159,23.87634409,0.444444444
2019,166.0,97.0,Cerro Fatal 1,313.0,176.0,13.0,97.0,5749.721159,23.87634409,0.444444444
2020,185.0,97.0,Cerro Fatal 1,334.0,166.0,21.0,97.0,4194.466146,25.91061828,3.677419355
2020,195.0,98.0,Cerro Fatal 1,351.0,185.0,17.0,97.0,4194.466146,25.91061828,3.677419355
2020,195.0,98.0,Cerro Fatal 1,364.0,195.0,13.0,98.0,5676.143099,27.76818182,1.0
2020,210.0,100.0,Cerro Fatal 1,378.0,195.0,14.0,98.0,5676.143099,27.76818182,1.0
2020,319.0,115.0,Cerro Fatal 1,523.0,275.0,26.0,113.0,4113.325326,20.95911215,0.535714286
2020,339.0,117.0,Cerro Fatal 1,551.0,319.0,28.0,115.0,4078.134391,20.41532258,1.0
2020,338.0,118.0,Cerro Fatal 1,582.0,339.0,31.0,117.0,3876.990202,20.60555556,0.2
2020,343.0,118.0,Cerro Fatal 1,609.0,338.0,27.0,118.0,3735.203654,21.10291595,0.1
2020,339.0,119.0,Cerro Fatal 1,638.0,343.0,29.0,118.0,3759.916943,21.90625,0.2
2020,332.0,119.0,Cerro Fatal 1,665.0,339.0,27.0,119.0,3909.403833,23.29233871,0.583333333
2021,312.0,119.0,Cerro Fatal 1,701.0,332.0,36.0,119.0,4481.528312,25.56787634,1.666666667
2021,352.0,120.0,Cerro Fatal 1,728.0,312.0,27.0,119.0,5428.576367,26.38467262,31.4
2021,434.0,129.0,Cerro Fatal 1,764.0,352.0,36.0,120.0,5333.038387,26.23924731,8.1
2021,544.0,129.0,Cerro Fatal 1,799.0,434.0,35.0,129.0,5755.918083,25.73680556,0.5
2021,82.0,69.0,Cerro Fatal 2,7.0,80.0,6.0,69.0,7573.221875,25.91666667,9.3
2021,83.0,69.0,Cerro Fatal 2,13.0,82.0,6.0,69.0,7573.221875,25.91666667,9.3
2021,101.0,73.0,Cerro Fatal 2,29.0,83.0,16.0,69.0,7475.97653,25.47847222,0.8
2021,101.0,73.0,Cerro Fatal 2,36.0,101.0,7.0,73.0,7475.97653,25.47847222,0.8
2021,102.0,73.0,Cerro Fatal 2,43.0,101.0,7.0,73.0,7475.97653,25.47847222,0.8
2021,108.0,77.0,Cerro Fatal 2,57.0,102.0,14.0,73.0,6424.467537,24.98803419,0.0
2021,114.0,78.0,Cerro Fatal 2,78.0,108.0,21.0,77.0,5654.061442,24.12569444,2.1
2021,121.0,83.0,Cerro Fatal 2,112.0,114.0,34.0,78.0,5136.564705,23.52486559,2.1
2021,133.0,86.0,Cerro Fatal 2,146.0,121.0,34.0,83.0,4805.923804,22.61013216,1.0
2021,93.0,74.0,Cerro Fatal 2,7.0,88.0,6.0,73.0,7573.221875,25.91666667,9.3
2021,97.0,75.0,Cerro Fatal 2,13.0,93.0,6.0,74.0,7573.221875,25.91666667,9.3
2021,107.0,78.0,Cerro Fatal 2,29.0,97.0,16.0,75.0,7475.97653,25.47847222,0.8
2021,110.0,80.0,Cerro Fatal 2,36.0,107.0,7.0,78.0,7475.97653,25.47847222,0.8
2021,113.0,82.0,Cerro Fatal 2,43.0,110.0,7.0,80.0,7475.97653,25.47847222,0.8
2021,119.0,85.0,Cerro Fatal 2,57.0,113.0,14.0,82.0,6424.467537,24.98803419,0.0
2021,87.0,73.0,Cerro Fatal 2,7.0,84.0,6.0,72.0,7573.221875,25.91666667,9.3
2021,78.0,73.0,Cerro Fatal 2,13.0,87.0,6.0,73.0,7573.221875,25.91666667,9.3
2021,104.0,75.0,Cerro Fatal 2,29.0,78.0,16.0,73.0,7475.97653,25.47847222,0.8
2021,120.0,81.0,Cerro Fatal 2,78.0,114.0,21.0,80.0,5654.061442,24.12569444,2.1
2021,116.0,82.0,Cerro Fatal 2,112.0,120.0,34.0,81.0,5136.564705,23.52486559,2.1
2021,113.0,82.0,Cerro Fatal 2,146.0,116.0,34.0,82.0,4805.923804,22.61013216,1.0
2021,82.0,73.0,Cerro Fatal 2,7.0,83.0,6.0,73.0,7573.221875,25.91666667,9.3
2021,80.0,73.0,Cerro Fatal 2,13.0,82.0,6.0,73.0,7573.221875,25.91666667,9.3
2021,95.0,95.0,Cerro Fatal 2,29.0,80.0,16.0,73.0,7475.97653,25.47847222,0.8
2021,107.0,81.0,Cerro Fatal 2,78.0,106.0,21.0,81.0,5654.061442,24.12569444,2.1
2021,127.0,85.0,Cerro Fatal 2,112.0,107.0,34.0,81.0,5136.564705,23.52486559,2.1
2021,133.0,86.0,Cerro Fatal 2,146.0,127.0,34.0,85.0,4805.923804,22.61013216,1.0
2019,73.0,73.0,Cerro Fatal 2,15.0,72.0,14.0,68.0,4930.118339,27.81324405,6.285714286
2019,95.0,77.0,Cerro Fatal 2,37.0,73.0,22.0,73.0,5273.601902,27.70228495,1.2
2019,91.0,78.0,Cerro Fatal 2,60.0,95.0,23.0,77.0,6306.886808,28.06188119,11.34782609
2019,109.0,84.0,Cerro Fatal 2,124.0,96.0,18.0,84.0,5461.390621,24.46743697,0.7
2019,116.0,85.0,Cerro Fatal 2,135.0,109.0,11.0,84.0,5461.390621,24.46743697,0.7
2019,115.0,86.0,Cerro Fatal 2,158.0,116.0,23.0,85.0,4671.440528,22.60349462,2.210526316
2019,128.0,87.0,Cerro Fatal 2,170.0,115.0,12.0,86.0,4671.440528,22.60349462,2.210526316
2021,96.0,77.0,Cerro Fatal 2,7.0,104.0,6.0,77.0,7573.221875,25.91666667,9.3
2021,91.0,77.0,Cerro Fatal 2,13.0,96.0,6.0,77.0,7573.221875,25.91666667,9.3
2021,112.0,79.0,Cerro Fatal 2,29.0,91.0,16.0,77.0,7475.97653,25.47847222,0.8
2021,122.0,82.0,Cerro Fatal 2,57.0,112.0,28.0,79.0,6424.467537,24.98803419,0.0
2021,122.0,82.0,Cerro Fatal 2,78.0,122.0,21.0,82.0,5654.061442,24.12569444,2.1
2021,126.0,87.0,Cerro Fatal 2,112.0,122.0,34.0,82.0,5136.564705,23.52486559,2.1
2021,140.0,88.0,Cerro Fatal 2,146.0,126.0,34.0,87.0,4805.923804,22.61013216,1.0
2021,99.0,77.0,Cerro Fatal 2,7.0,103.0,6.0,76.0,7573.221875,25.91666667,9.3
2021,108.0,78.0,Cerro Fatal 2,13.0,99.0,6.0,77.0,7573.221875,25.91666667,9.3
2021,148.0,89.0,Cerro Fatal 2,112.0,135.0,34.0,85.0,5136.564705,23.52486559,2.1
2021,146.0,90.0,Cerro Fatal 2,146.0,148.0,34.0,89.0,4805.923804,22.61013216,1.0
2021,87.0,73.0,Cerro Fatal 2,7.0,95.0,6.0,72.0,7573.221875,25.91666667,9.3
2021,87.0,73.0,Cerro Fatal 2,13.0,87.0,6.0,73.0,7573.221875,25.91666667,9.3
2021,107.0,78.0,Cerro Fatal 2,78.0,102.0,21.0,77.0,5654.061442,24.12569444,2.1
2021,111.0,80.0,Cerro Fatal 2,112.0,107.0,34.0,78.0,5136.564705,23.52486559,2.1
2021,109.0,81.0,Cerro Fatal 2,146.0,111.0,34.0,80.0,4805.923804,22.61013216,1.0
2018,76.0,72.0,Cerro Fatal 2,59.0,67.0,29.0,72.0,7614.815625,23.79930556,0.807692308
2018,90.0,72.0,Cerro Fatal 2,78.0,76.0,19.0,72.0,7614.815625,23.79930556,0.807692308
2018,104.0,77.0,Cerro Fatal 2,61.0,90.0,42.0,72.0,6038.554036,21.88150289,3.107142857
2018,124.0,83.0,Cerro Fatal 2,157.0,104.0,37.0,77.0,5183.274105,22.17379679,1.371428571
2018,137.0,86.0,Cerro Fatal 2,187.0,124.0,30.0,83.0,4972.72538,21.35,1.5
2019,205.0,116.0,Cerro Fatal 2,271.0,147.0,53.0,87.0,5354.441589,26.44418605,21.17647059
2019,261.0,118.0,Cerro Fatal 2,306.0,205.0,35.0,116.0,4930.118339,27.81324405,6.285714286
2019,360.0,128.0,Cerro Fatal 2,459.0,401.0,23.0,126.0,4671.440528,22.60349462,2.210526316
2019,451.0,132.0,Cerro Fatal 2,494.0,360.0,35.0,128.0,4013.507447,22.14247312,2.217391304
2019,478.0,133.0,Cerro Fatal 2,515.0,451.0,21.0,132.0,3835.564059,22.21428571,2.464285714
2019,89.0,75.0,Cerro Fatal 2,12.0,84.0,11.0,74.0,6306.886808,28.06188119,11.34782609
2019,110.0,79.0,Cerro Fatal 2,23.0,89.0,11.0,75.0,6306.886808,28.06188119,11.34782609
2019,125.0,82.0,Cerro Fatal 2,65.0,116.0,30.0,80.0,5461.390621,24.46743697,0.7
2019,139.0,82.0,Cerro Fatal 2,76.0,125.0,11.0,82.0,5461.390621,24.46743697,0.7
2019,136.0,84.0,Cerro Fatal 2,99.0,139.0,23.0,82.0,4671.440528,22.60349462,2.210526316
2019,137.0,84.0,Cerro Fatal 2,111.0,136.0,12.0,84.0,4671.440528,22.60349462,2.210526316
2019,130.0,84.0,Cerro Fatal 2,134.0,137.0,23.0,84.0,4013.507447,22.14247312,2.217391304
2016,67.0,67.0,Cerro Fatal 2,7.0,74.0,6.0,62.0,6470.179253,28.71042831,5.4
2019,80.0,80.0,Cerro Fatal 2,23.0,89.0,11.0,75.0,6306.886808,28.06188119,11.34782609
2019,113.0,78.0,Cerro Fatal 2,23.0,89.0,11.0,74.0,6306.886808,28.06188119,11.34782609
2019,121.0,83.0,Cerro Fatal 2,65.0,114.0,30.0,80.0,5461.390621,24.46743697,0.7
2019,131.0,84.0,Cerro Fatal 2,76.0,121.0,11.0,83.0,5461.390621,24.46743697,0.7
2019,130.0,85.0,Cerro Fatal 2,99.0,131.0,23.0,84.0,4671.440528,22.60349462,2.210526316
2019,136.0,87.0,Cerro Fatal 2,111.0,130.0,12.0,85.0,4671.440528,22.60349462,2.210526316
2019,142.0,88.0,Cerro Fatal 2,134.0,136.0,23.0,87.0,4013.507447,22.14247312,2.217391304
2019,158.0,89.0,Cerro Fatal 2,155.0,142.0,21.0,88.0,3835.564059,22.21428571,2.464285714
2019,153.0,91.0,Cerro Fatal 2,167.0,158.0,12.0,89.0,3835.564059,22.21428571,2.464285714
2019,170.0,95.0,Cerro Fatal 2,219.0,167.0,15.0,94.0,3463.929167,23.48119469,0.321428571
2019,179.0,96.0,Cerro Fatal 2,232.0,170.0,13.0,95.0,3463.929167,23.48119469,0.321428571
2019,199.0,97.0,Cerro Fatal 2,246.0,179.0,14.0,96.0,3339.589583,24.77755376,1.222222222
2019,192.0,98.0,Cerro Fatal 2,260.0,199.0,14.0,97.0,3339.589583,24.77755376,1.222222222
2020,209.0,99.0,Cerro Fatal 2,285.0,192.0,25.0,98.0,5167.276872,26.66196237,5.612903226
2020,212.0,101.0,Cerro Fatal 2,299.0,209.0,14.0,99.0,5167.276872,26.66196237,5.612903226
2020,238.0,103.0,Cerro Fatal 2,310.0,212.0,11.0,101.0,6186.6875,28.12962963,2.636363636
2020,394.0,123.0,Cerro Fatal 2,474.0,347.0,33.0,119.0,4816.35625,21.5744186,1.071428571
2020,380.0,125.0,Cerro Fatal 2,497.0,394.0,23.0,123.0,4233.382747,20.85887097,1.4
2020,419.0,127.0,Cerro Fatal 2,523.0,380.0,26.0,125.0,3838.604297,21.18958333,0.5
2020,425.0,128.0,Cerro Fatal 2,555.0,419.0,32.0,127.0,3795.475814,21.75986278,0.2
2020,445.0,131.0,Cerro Fatal 2,588.0,425.0,33.0,128.0,3993.391895,22.59236111,2.0
2020,451.0,131.0,Cerro Fatal 2,611.0,445.0,23.0,131.0,3608.600521,24.04233871,1.083333333
2021,464.0,133.0,Cerro Fatal 2,645.0,451.0,34.0,131.0,4738.541728,26.13306452,3.777777778
2019,82.0,75.0,Cerro Fatal 2,12.0,81.0,11.0,75.0,6306.886808,28.06188119,11.34782609
2016,72.0,69.0,Cerro Fatal 2,7.0,77.0,6.0,68.0,6470.179253,28.71042831,5.4
2016,73.0,69.0,Cerro Fatal 2,35.0,72.0,28.0,69.0,7952.450738,29.40793011,1.7
2018,130.0,91.0,Cerro Fatal 2,469.0,129.0,29.0,91.0,7614.815625,23.79930556,0.807692308
2018,140.0,91.0,Cerro Fatal 2,488.0,130.0,19.0,91.0,7614.815625,23.79930556,0.807692308
2018,158.0,91.0,Cerro Fatal 2,471.0,140.0,42.0,91.0,6038.554036,21.88150289,3.107142857
2018,180.0,94.0,Cerro Fatal 2,567.0,158.0,37.0,91.0,5183.274105,22.17379679,1.371428571
2018,204.0,97.0,Cerro Fatal 2,597.0,180.0,30.0,94.0,4972.72538,21.35,1.5
2019,288.0,116.0,Cerro Fatal 2,681.0,226.0,53.0,98.0,5354.441589,26.44418605,21.17647059
2019,350.0,119.0,Cerro Fatal 2,716.0,288.0,35.0,116.0,4930.118339,27.81324405,6.285714286
2019,426.0,121.0,Cerro Fatal 2,748.0,350.0,32.0,119.0,5273.601902,27.70228495,1.2
2019,383.0,123.0,Cerro Fatal 2,771.0,426.0,23.0,121.0,6306.886808,28.06188119,11.34782609
2019,458.0,125.0,Cerro Fatal 2,835.0,449.0,30.0,125.0,5461.390621,24.46743697,0.7
2019,497.0,129.0,Cerro Fatal 2,869.0,458.0,34.0,125.0,4671.440528,22.60349462,2.210526316
2019,524.0,131.0,Cerro Fatal 2,904.0,497.0,35.0,129.0,4013.507447,22.14247312,2.217391304
2019,557.0,133.0,Cerro Fatal 2,925.0,524.0,21.0,131.0,3835.564059,22.21428571,2.464285714
2019,606.0,136.0,Cerro Fatal 2,989.0,564.0,15.0,135.0,3463.929167,23.48119469,0.321428571
2019,533.0,136.0,Cerro Fatal 2,1002.0,606.0,13.0,136.0,3463.929167,23.48119469,0.321428571
2019,580.0,137.0,Cerro Fatal 2,1016.0,533.0,14.0,136.0,3339.589583,24.77755376,1.222222222
2019,593.0,137.0,Cerro Fatal 2,1030.0,580.0,14.0,137.0,3339.589583,24.77755376,1.222222222
2020,640.0,138.0,Cerro Fatal 2,1055.0,593.0,25.0,137.0,5167.276872,26.66196237,5.612903226
2020,566.0,139.0,Cerro Fatal 2,1069.0,640.0,14.0,138.0,5167.276872,26.66196237,5.612903226
2020,681.0,142.0,Cerro Fatal 2,1080.0,566.0,11.0,139.0,6186.6875,28.12962963,2.636363636
2020,840.0,155.0,Cerro Fatal 2,1244.0,741.0,33.0,153.0,4816.35625,21.5744186,1.071428571
2020,862.0,157.0,Cerro Fatal 2,1267.0,840.0,23.0,155.0,4233.382747,20.85887097,1.4
2020,872.0,160.0,Cerro Fatal 2,1293.0,862.0,26.0,157.0,3838.604297,21.18958333,0.5
2020,892.0,162.0,Cerro Fatal 2,1325.0,872.0,32.0,160.0,3795.475814,21.75986278,0.2
2020,928.0,163.0,Cerro Fatal 2,1358.0,892.0,33.0,162.0,3993.391895,22.59236111,2.0
